T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     69.166                  -633.739              
200     41.825                  -634.925              
298.15  38.212                  -635.089              
300     38.213                  -635.086              
400     39.932                  -634.738              
500     43.305                  -634.242              
600     47.193                  -633.787              
700     51.175                  -633.449              
800     55.085                  -634.112              
900     58.856                  -634.064              
1000    62.463                  -634.273              
1100    65.904                  -634.749              
1200    69.183                  -643.226              
1300    72.309                  -643.009              
1400    75.293                  -642.759              
1500    78.146                  -642.475              
1600    80.876                  -642.159              
1700    83.494                  -641.810              
1800    86.007                  -790.102              
1900    88.425                  -788.275              
2000    90.754                  -786.423              
2100    93.000                  -784.547              
2200    95.170                  -782.651              
2300    97.268                  -780.739              
2400    99.299                  -778.816              
2500    101.269                 -776.887              
2600    103.180                 -774.958              
2700    105.036                 -773.036              
2800    106.841                 -771.126              
2900    108.597                 -769.238              
3000    110.308                 -767.378              
3100    111.976                 -765.554              
3200    113.604                 -763.774              
3300    115.945                 -682.638              
3400    118.204                 -681.099              
3500    120.387                 -679.668              
3600    122.499                 -678.352              
3700    124.543                 -677.158              
3800    126.525                 -676.092              
3900    128.447                 -675.160              
4000    130.313                 -674.364              
4100    132.127                 -673.711              
4200    133.891                 -673.202              
4300    135.607                 -672.840              
4400    137.279                 -672.622              
4500    138.908                 -672.538              
