T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     96.297                  -793.224              
200     59.417                  -794.821              
298.15  54.506                  -794.960              
300     54.507                  -794.954              
400     56.848                  -794.348              
500     61.447                  -793.403              
600     66.781                  -792.205              
700     72.302                  -790.755              
800     77.795                  -789.037              
900     83.173                  -787.033              
1000    88.405                  -784.726              
1100    93.510                  -778.665              
1200    98.694                  -775.786              
1300    103.647                 -773.962              
1400    108.349                 -772.208              
1500    112.820                 -770.526              
1600    117.078                 -768.921              
1700    121.141                 -767.398              
1800    125.024                 -765.965              
1900    128.741                 -764.626              
2000    132.305                 -763.386              
2100    135.728                 -762.251              
2200    139.500                 -668.901              
2300    144.505                 -666.886              
2400    149.263                 -664.998              
2500    153.798                 -663.254              
2600    158.128                 -661.676              
2700    162.272                 -660.303              
2800    166.245                 -685.546              
2900    170.059                 -683.437              
3000    173.727                 -681.347              
