T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     56.731                  -62.435               
200     31.236                  -62.568               
298.15  27.175                  -62.676               
300     27.176                  -62.676               
400     29.595                  -62.546               
500     34.822                  -62.448               
600     41.293                  -62.517               
700     48.254                  -62.796               
800     55.329                  -63.277               
900     62.328                  -63.906               
1000    69.163                  -64.611               
1100    75.795                  -65.341               
1200    82.211                  -66.071               
1300    88.411                  -66.781               
1400    94.402                  -67.456               
1500    100.191                 -68.086               
1600    105.791                 -68.663               
1700    111.213                 -69.178               
1800    116.467                 -69.626               
1900    121.564                 -70.004               
2000    126.514                 -70.307               
2100    131.327                 -70.532               
2200    136.012                 -70.677               
2300    140.575                 -70.739               
2400    145.025                 -271.756              
2500    149.369                 -271.961              
2600    153.612                 -271.950              
2700    157.760                 -271.722              
2800    162.592                 -167.945              
2900    167.825                 -169.688              
3000    172.866                 -171.445              
3100    177.728                 -173.214              
3200    182.423                 -174.996              
3300    186.962                 -176.791              
3400    191.356                 -178.597              
3500    195.612                 -180.416              
3600    199.741                 -182.246              
3700    203.748                 -184.088              
3800    207.641                 -185.942              
3900    211.426                 -187.807              
4000    215.109                 -189.684              
4100    218.695                 -191.571              
4200    222.189                 -2112.868             
4300    225.597                 -2110.429             
4400    228.921                 -2108.008             
4500    232.166                 -2105.607             
